country,status,fuel,region,owner,year,capacity,id
country_45,status_0,fuel_7,region_1,owner_676,year_0,41.247,30164
country_145,status_1,fuel_0,region_0,owner_1127,year_12,31.093,30165
country_161,status_0,fuel_2,region_1,owner_392,year_0,1.051,30166
country_125,status_3,fuel_0,region_3,owner_636,year_11,1.458,30167
country_4,status_2,fuel_0,region_3,owner_319,year_0,79.300,30168
country_6,status_0,fuel_4,region_1,owner_136,year_8,132.729,30169
country_9,status_1,fuel_9,region_3,owner_1430,year_20,13.950,30170
country_53,status_0,fuel_0,region_3,owner_416,year_8,0.687,30171
country_100,status_1,fuel_2,region_0,owner_203,year_5,0.178,30172
country_32,status_3,fuel_0,region_2,owner_1145,year_0,1.360,30173
country_24,status_2,fuel_0,region_0,owner_6,year_7,0.306,30174
country_14,status_1,fuel_0,region_2,owner_673,year_1,0.334,30175
country_14,status_3,fuel_0,region_0,owner_65,year_9,2.496,30176
country_64,status_0,fuel_0,region_0,owner_134,year_5,15.714,30177
country_164,status_1,fuel_0,region_4,owner_146,year_11,3.136,30178
country_55,status_0,fuel_6,region_2,owner_331,year_5,0.125,30179
country_4,status_0,fuel_1,region_2,owner_802,year_19,0.350,30180
country_22,status_1,fuel_4,region_2,owner_88,year_5,141.943,30181
country_3,status_2,fuel_1,region_2,owner_237,year_0,49.090,30182
country_84,status_2,fuel_4,region_4,owner_1297,year_4,0.436,30183
country_61,status_2,fuel_5,region_2,owner_697,year_15,9.496,30184
country_0,status_2,fuel_6,region_0,owner_1026,year_4,3.684,30185
country_66,status_0,fuel_2,region_1,owner_659,year_4,7.838,30186
country_14,status_2,fuel_3,region_0,owner_718,year_0,103.683,30187
country_3,status_1,fuel_0,region_0,owner_14,year_6,0.169,30188
country_31,status_0,fuel_2,region_5,owner_771,year_0,29.593,30189
country_81,status_0,fuel_0,region_1,owner_1122,year_4,217.193,30190
country_30,status_1,fuel_1,region_1,owner_125,year_11,5.444,30191
country_155,status_3,fuel_2,region_3,owner_1027,year_1,11.977,30192
country_130,status_0,fuel_8,region_4,owner_995,year_9,10.670,30193
country_118,status_3,fuel_10,region_0,owner_25,year_3,15.580,30194
country_48,status_0,fuel_5,region_4,owner_124,year_3,183.903,30195
country_105,status_2,fuel_0,region_0,owner_945,year_8,1.659,30196
country_10,status_0,fuel_8,region_0,owner_342,year_1,126.884,30197
country_12,status_2,fuel_3,region_2,owner_6,year_0,0.232,30198
country_13,status_2,fuel_8,region_1,owner_1215,year_16,0.113,30199
country_2,status_1,fuel_8,region_5,owner_140,year_10,96.857,30200
country_105,status_1,fuel_0,region_3,owner_1470,year_9,5.995,30201
country_59,status_3,fuel_1,region_3,owner_257,year_2,0.101,30202
country_10,status_2,fuel_1,region_2,owner_1048,year_2,8.600,30203
country_61,status_0,fuel_0,region_0,owner_1217,year_3,15.646,30204
country_86,status_1,fuel_0,region_2,owner_230,year_0,174.376,30205
country_49,status_1,fuel_1,region_0,owner_1534,year_3,27.646,30206
country_15,status_1,fuel_6,region_1,owner_529,year_0,0.409,30207
country_56,status_0,fuel_0,region_2,owner_260,year_12,0.373,30208
country_36,status_0,fuel_0,region_4,owner_259,year_2,0.239,30209
country_17,status_0,fuel_4,region_5,owner_8,year_0,1.326,30210
country_7,status_2,fuel_1,region_0,owner_68,year_0,3.100,30211
country_17,status_1,fuel_2,region_0,owner_195,year_0,5.591,30212
country_2,status_4,fuel_2,region_2,owner_22,year_20,223.426,30213
country_54,status_1,fuel_3,region_4,owner_1010,year_11,0.229,30214
country_3,status_4,fuel_0,region_5,owner_1500,year_5,0.559,30215
country_78,status_4,fuel_4,region_0,owner_415,year_28,0.641,30216
country_96,status_2,fuel_5,region_4,owner_663,year_7,48.983,30217
country_91,status_1,fuel_2,region_0,owner_837,year_4,66.333,30218
country_3,status_1,fuel_3,region_1,owner_32,year_9,0.285,30219
country_15,status_0,fuel_9,region_1,owner_525,year_17,0.301,30220
country_7,status_0,fuel_2,region_0,owner_939,year_15,2.280,30221
country_119,status_3,fuel_2,region_1,owner_140,year_7,4.389,30222
country_52,status_0,fuel_5,region_5,owner_48,year_4,62.256,30223
country_89,status_1,fuel_4,region_1,owner_220,year_18,4.456,30224
country_10,status_0,fuel_0,region_2,owner_676,year_6,25.078,30225
country_16,status_0,fuel_3,region_0,owner_1077,year_12,0.459,30226
country_14,status_0,fuel_3,region_2,owner_621,year_3,0.131,30227
country_11,status_0,fuel_0,region_0,owner_344,year_5,5.269,30228
country_37,status_3,fuel_7,region_1,owner_10,year_3,1.262,30229
country_12,status_0,fuel_1,region_0,owner_175,year_0,15.673,30230
country_80,status_0,fuel_10,region_0,owner_1151,year_6,11.657,30231
country_26,status_3,fuel_3,region_1,owner_754,year_1,139.487,30232
country_10,status_4,fuel_1,region_0,owner_9,year_15,8.899,30233
country_42,status_0,fuel_6,region_2,owner_304,year_12,1.348,30234
country_25,status_1,fuel_3,region_0,owner_731,year_9,211.249,30235
country_2,status_0,fuel_5,region_0,owner_724,year_10,0.107,30236
country_39,status_0,fuel_4,region_2,owner_889,year_27,282.501,30237
country_74,status_2,fuel_0,region_5,owner_1599,year_2,0.656,30238
country_83,status_0,fuel_8,region_0,owner_726,year_9,24.502,30239
country_93,status_0,fuel_0,region_2,owner_278,year_24,61.539,30240
country_104,status_0,fuel_4,region_3,owner_317,year_18,31.980,30241
country_49,status_1,fuel_1,region_5,owner_346,year_6,5.821,30242
country_20,status_0,fuel_9,region_4,owner_477,year_4,248.912,30243
country_129,status_0,fuel_0,region_0,owner_658,year_10,93.788,30244
country_118,status_0,fuel_6,region_0,owner_239,year_0,0.167,30245
country_11,status_3,fuel_0,region_6,owner_1271,year_10,10.952,30246
country_89,status_0,fuel_1,region_0,owner_291,year_0,10.317,30247
country_8,status_3,fuel_8,region_0,owner_274,year_1,0.602,30248
country_51,status_3,fuel_6,region_1,owner_770,year_5,0.458,30249
country_120,status_0,fuel_2,region_2,owner_1748,year_6,18.709,30250
country_18,status_0,fuel_5,region_0,owner_328,year_2,96.384,30251
country_5,status_0,fuel_2,region_1,owner_342,year_0,4.875,30252
country_131,status_2,fuel_6,region_2,owner_1253,year_4,0.117,30253
country_4,status_0,fuel_0,region_0,owner_709,year_10,2.199,30254
country_17,status_2,fuel_9,region_2,owner_59,year_16,17.496,30255
country_110,status_1,fuel_0,region_0,owner_423,year_6,41.497,30256
country_57,status_2,fuel_7,region_1,owner_611,year_3,3.751,30257
country_0,status_0,fuel_3,region_0,owner_417,year_0,1.696,30258
country_2,status_0,fuel_0,region_6,owner_113,year_9,192.280,30259
country_3,status_0,fuel_0,region_0,owner_29,year_5,1.332,30260
country_56,status_2,fuel_0,region_0,owner_558,year_14,145.385,30261
country_0,status_3,fuel_0,region_1,owner_524,year_17,0.930,30262
country_33,status_0,fuel_2,region_1,owner_65,year_1,62.282,30263
country_7,status_0,fuel_2,region_2,owner_671,year_10,56.142,30264
country_75,status_4,fuel_1,region_2,owner_29,year_5,9.209,30265
country_55,status_1,fuel_2,region_6,owner_37,year_19,6.123,30266
country_2,status_0,fuel_1,region_3,owner_63,year_1,229.870,30267
country_115,status_1,fuel_0,region_0,owner_111,year_2,194.343,30268
country_6,status_1,fuel_3,region_0,owner_509,year_3,60.846,30269
country_146,status_2,fuel_3,region_6,owner_1784,year_1,297.888,30270
country_39,status_4,fuel_2,region_1,owner_13,year_6,152.734,30271
country_9,status_2,fuel_3,region_3,owner_155,year_7,33.240,30272
country_47,status_4,fuel_5,region_0,owner_1175,year_19,21.143,30273
country_14,status_2,fuel_1,region_0,owner_18,year_18,14.529,30274
country_29,status_1,fuel_0,region_0,owner_636,year_17,63.614,30275
country_51,status_3,fuel_1,region_1,owner_543,year_9,5.884,30276
country_50,status_0,fuel_2,region_1,owner_1,year_0,1.540,30277
country_56,status_0,fuel_0,region_4,owner_345,year_0,35.650,30278
country_10,status_0,fuel_6,region_4,owner_120,year_12,14.223,30279
country_38,status_3,fuel_0,region_0,owner_661,year_7,0.322,30280
country_152,status_0,fuel_4,region_1,owner_1,year_8,0.165,30281
country_28,status_2,fuel_0,region_2,owner_822,year_9,0.586,30282
country_106,status_0,fuel_0,region_4,owner_189,year_1,6.869,30283
country_51,status_1,fuel_3,region_0,owner_47,year_6,0.619,30284
country_21,status_1,fuel_3,region_1,owner_1047,year_0,2.005,30285
country_22,status_1,fuel_1,region_0,owner_1130,year_11,0.685,30286
country_1,status_0,fuel_0,region_3,owner_932,year_9,34.953,30287
country_154,status_1,fuel_9,region_3,owner_368,year_2,27.712,30288
country_81,status_1,fuel_7,region_3,owner_419,year_3,86.754,30289
country_2,status_2,fuel_1,region_0,owner_142,year_21,85.590,30290
country_78,status_0,fuel_1,region_3,owner_171,year_0,8.879,30291
country_99,status_0,fuel_2,region_0,owner_566,year_18,106.725,30292
country_49,status_0,fuel_2,region_0,owner_1243,year_0,10.738,30293
country_74,status_0,fuel_1,region_1,owner_24,year_0,0.186,30294
country_25,status_2,fuel_7,region_5,owner_428,year_3,5.227,30295
country_55,status_0,fuel_7,region_0,owner_90,year_2,18.309,30296
country_102,status_0,fuel_0,region_0,owner_88,year_0,4.733,30297
country_150,status_0,fuel_1,region_0,owner_829,year_0,2.308,30298
country_160,status_0,fuel_4,region_2,owner_1528,year_0,2.960,30299
country_19,status_0,fuel_3,region_1,owner_261,year_1,0.193,30300
country_21,status_2,fuel_1,region_5,owner_1325,year_15,17.033,30301
country_1,status_5,fuel_0,region_2,owner_1272,year_10,0.126,30302
country_156,status_0,fuel_4,region_3,owner_1475,year_2,0.415,30303
country_96,status_4,fuel_7,region_0,owner_319,year_7,1.601,30304
country_113,status_0,fuel_2,region_2,owner_315,year_0,0.253,30305
country_64,status_0,fuel_3,region_0,owner_465,year_0,2.545,30306
country_60,status_3,fuel_11,region_0,owner_300,year_1,13.171,30307
country_66,status_2,fuel_0,region_1,owner_600,year_7,0.372,30308
country_38,status_0,fuel_1,region_4,owner_242,year_2,0.482,30309
country_10,status_2,fuel_0,region_0,owner_506,year_11,6.727,30310
country_15,status_2,fuel_1,region_0,owner_207,year_11,5.798,30311
country_1,status_0,fuel_5,region_5,owner_144,year_1,4.550,30312
country_6,status_0,fuel_0,region_1,owner_370,year_6,0.373,30313
country_110,status_0,fuel_0,region_0,owner_10,year_15,38.014,30314
country_5,status_0,fuel_2,region_3,owner_285,year_0,0.154,30315
country_37,status_2,fuel_1,region_0,owner_477,year_3,1.056,30316
country_30,status_0,fuel_10,region_2,owner_765,year_4,0.104,30317
country_7,status_1,fuel_1,region_0,owner_163,year_6,1.677,30318
country_4,status_2,fuel_5,region_4,owner_211,year_7,15.668,30319
country_52,status_3,fuel_0,region_0,owner_200,year_5,55.606,30320
country_57,status_0,fuel_6,region_1,owner_366,year_0,6.793,30321
country_49,status_1,fuel_7,region_1,owner_9,year_3,90.722,30322
country_64,status_1,fuel_1,region_0,owner_1445,year_12,0.111,30323
country_24,status_1,fuel_0,region_3,owner_1228,year_0,0.179,30324
country_26,status_1,fuel_7,region_0,owner_628,year_16,54.328,30325
country_58,status_1,fuel_6,region_2,owner_1479,year_5,126.393,30326
country_12,status_1,fuel_10,region_0,owner_733,year_3,0.413,30327
country_35,status_0,fuel_5,region_5,owner_129,year_0,83.874,30328
country_98,status_1,fuel_0,region_1,owner_267,year_19,1.270,30329
country_84,status_0,fuel_0,region_0,owner_1163,year_0,7.389,30330
country_71,status_4,fuel_6,region_0,owner_353,year_0,2.537,30331
country_22,status_0,fuel_2,region_1,owner_1235,year_0,1.605,30332
country_110,status_0,fuel_0,region_5,owner_169,year_16,0.378,30333
country_22,status_1,fuel_0,region_0,owner_306,year_23,46.765,30334
country_41,status_0,fuel_1,region_0,owner_1663,year_3,0.188,30335
country_12,status_1,fuel_5,region_2,owner_614,year_20,0.229,30336
country_108,status_0,fuel_3,region_0,owner_0,year_1,105.418,30337
country_37,status_4,fuel_0,region_2,owner_762,year_0,1.271,30338
country_56,status_3,fuel_4,region_4,owner_249,year_27,39.183,30339
country_29,status_3,fuel_9,region_2,owner_95,year_4,3.642,30340
country_58,status_1,fuel_0,region_4,owner_564,year_2,0.939,30341
country_111,status_0,fuel_1,region_1,owner_231,year_1,210.460,30342
country_84,status_0,fuel_1,region_2,owner_171,year_2,0.990,30343
country_4,status_1,fuel_2,region_0,owner_597,year_12,10.696,30344
country_11,status_3,fuel_4,region_4,owner_902,year_9,149.136,30345
country_5,status_3,fuel_2,region_0,owner_436,year_5,0.178,30346
country_5,status_3,fuel_1,region_1,owner_2,year_0,3.074,30347
country_28,status_0,fuel_5,region_0,owner_116,year_7,10.455,30348
country_74,status_2,fuel_5,region_0,owner_361,year_4,207.955,30349
country_123,status_3,fuel_0,region_3,owner_592,year_0,9.743,30350
country_26,status_1,fuel_9,region_0,owner_99,year_9,1.538,30351
country_85,status_0,fuel_0,region_0,owner_609,year_15,4.335,30352
country_150,status_0,fuel_1,region_5,owner_650,year_9,218.021,30353
country_58,status_0,fuel_8,region_4,owner_1727,year_1,0.145,30354
country_20,status_0,fuel_1,region_2,owner_43,year_12,0.128,30355
country_9,status_0,fuel_6,region_0,owner_132,year_22,0.340,30356
country_3,status_0,fuel_1,region_0,owner_120,year_0,1.220,30357
country_11,status_1,fuel_2,region_0,owner_1072,year_5,3.378,30358
country_135,status_1,fuel_2,region_2,owner_7,year_10,0.224,30359
country_26,status_1,fuel_1,region_1,owner_885,year_4,5.880,30360
country_21,status_4,fuel_1,region_0,owner_768,year_6,24.332,30361
country_42,status_0,fuel_0,region_5,owner_1554,year_6,4.135,30362
country_38,status_0,fuel_3,region_3,owner_610,year_8,0.400,30363
country_50,status_0,fuel_10,region_3,owner_55,year_0,21.458,30364
country_60,status_0,fuel_0,region_3,owner_232,year_20,67.991,30365
country_87,status_0,fuel_2,region_1,owner_802,year_0,278.736,30366
country_20,status_1,fuel_0,region_3,owner_1156,year_2,252.228,30367
country_31,status_0,fuel_0,region_4,owner_47,year_1,0.641,30368
country_9,status_2,fuel_1,region_1,owner_653,year_0,80.907,30369
country_7,status_0,fuel_0,region_0,owner_84,year_8,0.144,30370
country_2,status_0,fuel_1,region_2,owner_72,year_24,0.284,30371
country_108,status_0,fuel_4,region_1,owner_1579,year_1,6.606,30372
country_33,status_1,fuel_7,region_4,owner_106,year_0,15.478,30373
country_2,status_0,fuel_3,region_0,owner_492,year_6,0.348,30374
country_13,status_1,fuel_2,region_2,owner_305,year_4,205.876,30375
country_43,status_2,fuel_0,region_3,owner_358,year_0,53.546,30376
country_27,status_3,fuel_1,region_1,owner_82,year_0,268.269,30377
country_34,status_1,fuel_0,region_0,owner_491,year_2,0.615,30378
country_81,status_0,fuel_3,region_2,owner_168,year_0,217.358,30379
country_2,status_1,fuel_1,region_0,owner_17,year_1,0.130,30380
country_85,status_1,fuel_0,region_6,owner_214,year_14,0.518,30381
country_2,status_0,fuel_1,region_2,owner_947,year_1,292.092,30382
country_129,status_0,fuel_9,region_0,owner_49,year_0,170.875,30383
country_81,status_0,fuel_2,region_0,owner_177,year_2,49.818,30384
country_131,status_0,fuel_7,region_1,owner_342,year_1,9.664,30385
country_105,status_0,fuel_5,region_2,owner_20,year_2,158.175,30386
country_9,status_0,fuel_2,region_4,owner_234,year_3,28.146,30387
country_105,status_0,fuel_0,region_4,owner_33,year_17,0.211,30388
country_56,status_0,fuel_1,region_2,owner_1725,year_1,1.263,30389
country_69,status_0,fuel_0,region_0,owner_26,year_8,0.133,30390
country_87,status_0,fuel_3,region_0,owner_1674,year_8,0.254,30391
country_35,status_0,fuel_3,region_0,owner_141,year_6,2.185,30392
country_46,status_3,fuel_0,region_0,owner_1563,year_4,0.885,30393
country_84,status_0,fuel_2,region_0,owner_19,year_7,0.661,30394
country_136,status_4,fuel_3,region_2,owner_109,year_4,168.052,30395
country_18,status_0,fuel_6,region_1,owner_1672,year_0,0.671,30396
country_147,status_1,fuel_5,region_0,owner_382,year_0,15.636,30397
country_24,status_3,fuel_1,region_2,owner_403,year_9,3.299,30398
country_50,status_2,fuel_1,region_1,owner_234,year_7,283.206,30399
country_66,status_2,fuel_0,region_0,owner_458,year_3,7.284,30400
country_35,status_0,fuel_0,region_4,owner_1101,year_8,3.204,30401
country_168,status_0,fuel_2,region_0,owner_1216,year_5,66.147,30402
country_30,status_0,fuel_0,region_1,owner_44,year_0,25.515,30403
country_14,status_1,fuel_0,region_2,owner_54,year_9,36.893,30404
country_81,status_3,fuel_0,region_2,owner_358,year_18,0.355,30405
country_131,status_1,fuel_1,region_2,owner_107,year_2,0.165,30406
country_8,status_1,fuel_1,region_2,owner_97,year_23,24.937,30407
country_1,status_0,fuel_3,region_0,owner_101,year_1,13.954,30408
country_26,status_3,fuel_9,region_4,owner_3,year_5,2.049,30409
country_36,status_0,fuel_0,region_0,owner_324,year_2,1.324,30410
country_39,status_2,fuel_6,region_2,owner_839,year_16,0.206,30411
country_22,status_1,fuel_7,region_0,owner_171,year_1,0.164,30412
country_93,status_0,fuel_2,region_2,owner_226,year_5,0.226,30413
country_131,status_1,fuel_1,region_2,owner_40,year_1,93.614,30414
country_30,status_3,fuel_4,region_3,owner_766,year_12,27.189,30415
country_51,status_0,fuel_1,region_6,owner_318,year_5,20.691,30416
country_41,status_1,fuel_0,region_0,owner_215,year_14,28.852,30417
country_3,status_0,fuel_1,region_0,owner_472,year_14,26.295,30418
country_12,status_0,fuel_1,region_1,owner_88,year_13,51.536,30419
country_75,status_1,fuel_3,region_0,owner_617,year_12,1.432,30420
country_44,status_0,fuel_1,region_4,owner_31,year_3,1.708,30421
country_60,status_1,fuel_4,region_4,owner_86,year_13,0.131,30422
country_19,status_0,fuel_3,region_4,owner_333,year_23,1.229,30423
country_9,status_1,fuel_1,region_2,owner_664,year_6,0.465,30424
country_85,status_1,fuel_2,region_4,owner_248,year_1,0.361,30425
country_42,status_1,fuel_0,region_4,owner_587,year_0,183.012,30426
country_85,status_4,fuel_1,region_4,owner_153,year_0,3.694,30427
country_149,status_0,fuel_0,region_0,owner_376,year_12,3.513,30428
country_33,status_1,fuel_0,region_0,owner_94,year_13,48.141,30429
country_80,status_0,fuel_0,region_0,owner_1210,year_3,2.335,30430
country_2,status_4,fuel_9,region_3,owner_41,year_3,42.073,30431
country_88,status_1,fuel_0,region_0,owner_4,year_4,0.645,30432
country_110,status_0,fuel_2,region_0,owner_180,year_2,12.176,30433
country_34,status_0,fuel_2,region_1,owner_314,year_3,4.567,30434
country_84,status_1,fuel_2,region_6,owner_235,year_1,42.677,30435
country_143,status_0,fuel_2,region_0,owner_126,year_13,23.284,30436
country_23,status_0,fuel_6,region_1,owner_302,year_17,3.020,30437
country_61,status_1,fuel_11,region_0,owner_498,year_5,33.534,30438
country_64,status_0,fuel_4,region_0,owner_910,year_9,151.792,30439
